Timestamp,Employee_ID,Building,Door,Badge_Type,Access_Result,Camera,Reader_ID
2026-07-03 11:34:00,EMP_024,Building_C,HR Office,HID SEOS,Success,CAM-04,RD-20
2026-07-03 01:22:00,EMP_033,Building_A,Main Entrance,HID SEOS,Success,CAM-12,RD-11
2026-07-03 15:35:00,SOC_ANALYST,Building_A,Server Room,HID SEOS,Success,CAM-15,RD-20
2026-07-03 21:02:00,EMP_021,Building_C,Finance Office,HID SEOS,Success,CAM-09,RD-17
2026-07-03 19:12:00,EMP_035,Building_B,Emergency Exit,HID SEOS,Success,CAM-06,RD-11
2026-07-03 14:13:00,EMP_044,Building_C,Finance Office,HID SEOS,Success,CAM-10,RD-16
2026-07-03 19:44:00,EMP_017,Building_C,SOC,HID SEOS,Success,CAM-10,RD-16
2026-07-03 21:09:00,EMP_011,Building_B,Server Room,HID SEOS,Success,CAM-01,RD-19
2026-07-03 00:38:00,EMP_045,Building_B,HR Office,HID SEOS,Failed,CAM-03,RD-14
2026-07-03 17:07:00,EMP_045,Building_C,Emergency Exit,HID SEOS,Success,CAM-12,RD-05
2026-07-03 11:05:00,EMP_034,Building_C,Emergency Exit,HID SEOS,Failed,CAM-06,RD-06
2026-07-03 11:41:00,EMP_030,Building_C,HR Office,HID SEOS,Success,CAM-10,RD-16
2026-07-03 09:31:00,EMP_013,Building_C,Finance Office,HID SEOS,Success,CAM-05,RD-10
2026-07-03 16:41:00,EMP_046,Building_B,Emergency Exit,HID SEOS,Success,CAM-09,RD-09
2026-07-03 23:05:00,EMP_019,Building_C,Loading Dock,HID SEOS,Failed,CAM-14,RD-12
2026-07-03 09:54:00,EMP_050,Building_A,Finance Office,HID SEOS,Success,CAM-06,RD-15
2026-07-03 16:21:00,EMP_042,Building_A,SOC,HID SEOS,Success,CAM-15,RD-18
2026-07-03 03:43:00,EMP_045,Building_C,SOC,HID SEOS,Success,CAM-01,RD-17
2026-07-03 01:47:00,EMP_015,Building_A,Loading Dock,HID SEOS,Success,CAM-12,RD-16
2026-07-03 04:41:00,EMP_007,Building_A,Server Room,HID SEOS,Failed,CAM-11,RD-16
2026-07-03 09:48:00,EMP_031,Building_B,Finance Office,HID SEOS,Success,CAM-15,RD-03
2026-07-03 18:15:00,EMP_042,Building_C,Main Entrance,HID SEOS,Success,CAM-07,RD-06
2026-07-03 13:33:00,EMP_003,Building_B,Server Room,HID SEOS,Success,CAM-15,RD-02
2026-07-03 20:34:00,EMP_001,Building_A,HR Office,HID SEOS,Success,CAM-08,RD-18
2026-07-03 04:34:00,EMP_034,Building_C,Emergency Exit,HID SEOS,Success,CAM-04,RD-04
2026-07-03 15:39:00,EMP_022,Building_C,Finance Office,HID SEOS,Success,CAM-01,RD-11
2026-07-03 23:01:00,NETWORK_ADMIN,Building_A,Server Room,HID SEOS,Failed,CAM-14,RD-14
2026-07-03 13:40:00,EMP_033,Building_C,Reception,HID SEOS,Success,CAM-03,RD-16
2026-07-03 00:13:00,EMP_021,Building_B,Loading Dock,HID SEOS,Success,CAM-08,RD-09
2026-07-03 19:33:00,EMP_022,Building_A,Finance Office,HID SEOS,Success,CAM-12,RD-08
2026-07-03 15:53:00,EMP_004,Building_B,Server Room,HID SEOS,Failed,CAM-11,RD-17
2026-07-03 23:33:00,EMP_046,Building_A,Finance Office,HID SEOS,Success,CAM-10,RD-08
2026-07-03 16:19:00,EMP_015,Building_A,Emergency Exit,HID SEOS,Success,CAM-07,RD-18
2026-07-03 22:40:00,EMP_031,Building_A,SOC,HID SEOS,Success,CAM-09,RD-15
2026-07-03 02:39:00,EMP_034,Building_C,Reception,HID SEOS,Success,CAM-14,RD-18
2026-07-03 18:19:00,EMP_033,Building_A,Server Room,HID SEOS,Success,CAM-14,RD-17
2026-07-03 07:00:00,EMP_029,Building_C,Emergency Exit,HID SEOS,Success,CAM-15,RD-17
2026-07-03 15:28:00,EMP_029,Building_A,Loading Dock,HID SEOS,Failed,CAM-10,RD-02
2026-07-03 10:31:00,EMP_036,Building_C,Main Entrance,HID SEOS,Failed,CAM-05,RD-01
2026-07-03 02:29:00,EMP_048,Building_A,Loading Dock,HID SEOS,Success,CAM-12,RD-03
2026-07-03 02:21:00,EMP_035,Building_B,Main Entrance,HID SEOS,Success,CAM-07,RD-06
2026-07-03 21:53:00,EMP_050,Building_C,Loading Dock,HID SEOS,Success,CAM-15,RD-13
2026-07-03 12:53:00,EMP_029,Building_B,Reception,HID SEOS,Success,CAM-11,RD-12
2026-07-03 18:20:00,EMP_008,Building_B,Server Room,HID SEOS,Success,CAM-14,RD-01
2026-07-03 10:11:00,EMP_049,Building_B,Loading Dock,HID SEOS,Failed,CAM-14,RD-08
2026-07-03 05:17:00,EMP_016,Building_B,SOC,HID SEOS,Success,CAM-01,RD-14
2026-07-03 00:32:00,EMP_040,Building_A,SOC,HID SEOS,Success,CAM-02,RD-20
2026-07-03 22:56:00,EMP_003,Building_C,Main Entrance,HID SEOS,Success,CAM-12,RD-02
2026-07-03 18:25:00,EMP_026,Building_A,Main Entrance,HID SEOS,Success,CAM-09,RD-10
2026-07-03 19:39:00,EMP_015,Building_B,HR Office,HID SEOS,Success,CAM-05,RD-05
2026-07-03 14:06:00,EMP_043,Building_B,Finance Office,HID SEOS,Success,CAM-09,RD-19
2026-07-03 21:22:00,EMP_048,Building_C,Loading Dock,HID SEOS,Failed,CAM-01,RD-12
2026-07-03 17:54:00,EMP_042,Building_B,Loading Dock,HID SEOS,Failed,CAM-03,RD-10
2026-07-03 18:21:00,EMP_025,Building_B,SOC,HID SEOS,Success,CAM-05,RD-05
2026-07-03 01:58:00,SOC_ANALYST,Building_C,Loading Dock,HID SEOS,Failed,CAM-09,RD-17
2026-07-03 08:42:00,EMP_009,Building_A,HR Office,HID SEOS,Success,CAM-15,RD-15
2026-07-03 06:30:00,EMP_024,Building_A,Finance Office,HID SEOS,Failed,CAM-11,RD-20
2026-07-03 02:29:00,EMP_039,Building_A,SOC,HID SEOS,Failed,CAM-04,RD-11
2026-07-03 00:31:00,EMP_020,Building_A,SOC,HID SEOS,Success,CAM-12,RD-16
2026-07-03 06:58:00,EMP_016,Building_B,SOC,HID SEOS,Success,CAM-13,RD-10
2026-07-03 22:08:00,EMP_025,Building_B,Finance Office,HID SEOS,Success,CAM-06,RD-17
2026-07-03 16:01:00,EMP_032,Building_B,SOC,HID SEOS,Success,CAM-06,RD-14
2026-07-03 07:33:00,EMP_003,Building_C,Server Room,HID SEOS,Success,CAM-05,RD-18
2026-07-03 14:15:00,EMP_038,Building_B,Server Room,HID SEOS,Success,CAM-06,RD-08
2026-07-03 08:23:00,EMP_025,Building_B,HR Office,HID SEOS,Success,CAM-13,RD-16
2026-07-03 16:44:00,EMP_047,Building_B,Server Room,HID SEOS,Success,CAM-03,RD-05
2026-07-03 06:16:00,EMP_047,Building_C,Main Entrance,HID SEOS,Success,CAM-14,RD-03
2026-07-03 00:13:00,SERVICE_SQL,Building_B,Server Room,HID SEOS,Success,CAM-02,RD-05
2026-07-03 15:33:00,EMP_001,Building_B,Main Entrance,HID SEOS,Failed,CAM-11,RD-16
2026-07-03 18:49:00,ATTACKER_9999,Building_B,Main Entrance,Cloned Badge,Success,CAM-09,RD-09
2026-07-03 00:35:00,EMP_035,Building_C,Loading Dock,HID SEOS,Success,CAM-02,RD-04
2026-07-03 06:33:00,EMP_034,Building_C,Finance Office,HID SEOS,Success,CAM-05,RD-13
2026-07-03 13:51:00,EMP_006,Building_B,SOC,HID SEOS,Success,CAM-05,RD-03
2026-07-03 22:10:00,EMP_042,Building_A,Reception,HID SEOS,Failed,CAM-07,RD-13
2026-07-03 21:44:00,EMP_036,Building_A,Server Room,HID SEOS,Success,CAM-08,RD-14
2026-07-03 19:18:00,EMP_042,Building_A,Main Entrance,HID SEOS,Success,CAM-04,RD-19
2026-07-03 02:32:00,EMP_031,Building_C,Finance Office,HID SEOS,Success,CAM-03,RD-11
2026-07-03 20:02:00,EMP_002,Building_A,Loading Dock,HID SEOS,Success,CAM-05,RD-06
2026-07-03 13:16:00,EMP_037,Building_C,HR Office,HID SEOS,Failed,CAM-13,RD-05
2026-07-03 02:40:00,NETWORK_ADMIN,Building_C,HR Office,HID SEOS,Success,CAM-02,RD-14
2026-07-03 11:37:00,EMP_015,Building_C,Loading Dock,HID SEOS,Success,CAM-01,RD-09
2026-07-03 16:44:00,NETWORK_ADMIN,Building_A,HR Office,HID SEOS,Failed,CAM-07,RD-06
2026-07-03 12:58:00,EMP_044,Building_A,Finance Office,HID SEOS,Success,CAM-12,RD-03
2026-07-03 12:58:00,EMP_006,Building_C,Server Room,HID SEOS,Failed,CAM-06,RD-12
2026-07-03 10:31:00,EMP_007,Building_B,HR Office,HID SEOS,Success,CAM-02,RD-05
2026-07-03 15:19:00,EMP_006,Building_C,Loading Dock,HID SEOS,Success,CAM-01,RD-03
2026-07-03 20:22:00,EMP_023,Building_C,HR Office,HID SEOS,Failed,CAM-01,RD-10
2026-07-03 02:53:00,EMP_027,Building_C,SOC,HID SEOS,Success,CAM-11,RD-13
2026-07-03 10:16:00,EMP_011,Building_B,Emergency Exit,HID SEOS,Success,CAM-02,RD-06
2026-07-03 10:13:00,EMP_028,Building_B,Reception,HID SEOS,Success,CAM-05,RD-08
2026-07-03 20:16:00,EMP_047,Building_C,SOC,HID SEOS,Failed,CAM-02,RD-05
2026-07-03 13:30:00,ATTACKER_9999,Building_B,Loading Dock,Cloned Badge,Success,CAM-08,RD-11
2026-07-03 22:13:00,EMP_028,Building_C,Server Room,HID SEOS,Success,CAM-06,RD-20
2026-07-03 10:43:00,EMP_045,Building_A,Loading Dock,HID SEOS,Success,CAM-05,RD-16
2026-07-03 11:07:00,EMP_037,Building_B,Finance Office,HID SEOS,Failed,CAM-06,RD-04
2026-07-03 18:37:00,EMP_037,Building_A,Main Entrance,HID SEOS,Failed,CAM-12,RD-07
2026-07-03 23:38:00,EMP_029,Building_A,Loading Dock,HID SEOS,Failed,CAM-03,RD-10
2026-07-03 05:15:00,EMP_016,Building_C,Loading Dock,HID SEOS,Failed,CAM-02,RD-15
2026-07-03 13:40:00,EMP_039,Building_C,Loading Dock,HID SEOS,Success,CAM-13,RD-12
2026-07-03 18:19:00,EMP_045,Building_C,Reception,HID SEOS,Success,CAM-13,RD-08
2026-07-03 05:40:00,EMP_043,Building_C,Main Entrance,HID SEOS,Failed,CAM-13,RD-11
2026-07-03 00:21:00,NETWORK_ADMIN,Building_A,Finance Office,HID SEOS,Success,CAM-09,RD-17
2026-07-03 19:38:00,EMP_036,Building_A,Emergency Exit,HID SEOS,Success,CAM-07,RD-15
2026-07-03 23:34:00,EMP_050,Building_C,Server Room,HID SEOS,Success,CAM-01,RD-16
2026-07-03 02:55:00,EMP_007,Building_A,Server Room,HID SEOS,Success,CAM-05,RD-11
2026-07-03 17:47:00,EMP_030,Building_B,HR Office,HID SEOS,Failed,CAM-02,RD-15
2026-07-03 10:53:00,EMP_047,Building_A,Finance Office,HID SEOS,Success,CAM-13,RD-04
2026-07-03 22:07:00,EMP_002,Building_A,Server Room,HID SEOS,Success,CAM-09,RD-06
2026-07-03 19:06:00,EMP_036,Building_B,Emergency Exit,HID SEOS,Success,CAM-13,RD-13
2026-07-03 21:51:00,EMP_041,Building_C,Loading Dock,HID SEOS,Failed,CAM-01,RD-20
2026-07-03 14:39:00,EMP_013,Building_B,Main Entrance,HID SEOS,Success,CAM-04,RD-09
2026-07-03 02:08:00,EMP_049,Building_C,Reception,HID SEOS,Success,CAM-06,RD-11
2026-07-03 08:57:00,EMP_013,Building_C,Emergency Exit,HID SEOS,Success,CAM-10,RD-13
2026-07-03 03:53:00,EMP_040,Building_B,HR Office,HID SEOS,Failed,CAM-10,RD-06
2026-07-03 10:09:00,SERVICE_SQL,Building_C,Reception,HID SEOS,Success,CAM-06,RD-04
2026-07-03 06:14:00,EMP_016,Building_B,Server Room,HID SEOS,Failed,CAM-07,RD-20
2026-07-03 14:26:00,EMP_009,Building_A,Emergency Exit,HID SEOS,Success,CAM-09,RD-06
2026-07-03 06:23:00,EMP_032,Building_B,Emergency Exit,HID SEOS,Success,CAM-14,RD-12
2026-07-03 06:39:00,EMP_001,Building_B,Emergency Exit,HID SEOS,Failed,CAM-11,RD-16
2026-07-03 15:09:00,EMP_027,Building_B,Server Room,HID SEOS,Success,CAM-10,RD-01
2026-07-03 09:58:00,NETWORK_ADMIN,Building_A,Finance Office,HID SEOS,Success,CAM-09,RD-10
2026-07-03 19:18:00,EMP_011,Building_C,Emergency Exit,HID SEOS,Success,CAM-10,RD-04
2026-07-03 12:31:00,EMP_018,Building_C,Main Entrance,HID SEOS,Failed,CAM-09,RD-07
2026-07-03 22:18:00,EMP_028,Building_A,Finance Office,HID SEOS,Success,CAM-08,RD-09
2026-07-03 02:58:00,EMP_023,Building_B,Reception,HID SEOS,Success,CAM-04,RD-19
2026-07-03 20:49:00,EMP_045,Building_C,Loading Dock,HID SEOS,Success,CAM-10,RD-05
2026-07-03 07:03:00,NETWORK_ADMIN,Building_A,HR Office,HID SEOS,Success,CAM-10,RD-18
2026-07-03 09:59:00,EMP_011,Building_B,Finance Office,HID SEOS,Success,CAM-03,RD-14
2026-07-03 22:23:00,EMP_004,Building_A,Server Room,HID SEOS,Success,CAM-03,RD-11
2026-07-03 23:04:00,BACKUP_ADMIN,Building_B,Emergency Exit,HID SEOS,Success,CAM-10,RD-09
2026-07-03 15:25:00,EMP_041,Building_A,Reception,HID SEOS,Failed,CAM-09,RD-09
2026-07-03 12:35:00,EMP_045,Building_B,Emergency Exit,HID SEOS,Success,CAM-10,RD-01
2026-07-03 03:10:00,EMP_050,Building_C,Emergency Exit,HID SEOS,Success,CAM-14,RD-03
2026-07-03 07:26:00,NETWORK_ADMIN,Building_B,SOC,HID SEOS,Failed,CAM-05,RD-11
2026-07-03 18:40:00,BACKUP_ADMIN,Building_C,Server Room,HID SEOS,Failed,CAM-13,RD-11
2026-07-03 01:34:00,EMP_044,Building_A,Emergency Exit,HID SEOS,Success,CAM-02,RD-06
2026-07-03 14:36:00,EMP_029,Building_A,Server Room,HID SEOS,Success,CAM-03,RD-09
2026-07-03 08:32:00,EMP_006,Building_A,HR Office,HID SEOS,Success,CAM-01,RD-13
2026-07-03 23:52:00,EMP_041,Building_A,Loading Dock,HID SEOS,Success,CAM-12,RD-04
2026-07-03 02:39:00,EMP_001,Building_A,SOC,HID SEOS,Failed,CAM-01,RD-01
2026-07-03 04:06:00,EMP_045,Building_B,Server Room,HID SEOS,Failed,CAM-02,RD-08
2026-07-03 03:29:00,EMP_025,Building_A,HR Office,HID SEOS,Success,CAM-15,RD-10
2026-07-03 04:32:00,EMP_009,Building_C,Server Room,HID SEOS,Success,CAM-09,RD-19
2026-07-03 05:36:00,EMP_001,Building_B,HR Office,HID SEOS,Success,CAM-11,RD-05
2026-07-03 15:06:00,EMP_027,Building_A,Reception,HID SEOS,Success,CAM-03,RD-04
2026-07-03 11:59:00,EMP_038,Building_B,HR Office,HID SEOS,Success,CAM-04,RD-09
2026-07-03 18:53:00,EMP_042,Building_C,Finance Office,HID SEOS,Success,CAM-14,RD-10
2026-07-03 17:23:00,EMP_014,Building_A,Loading Dock,HID SEOS,Success,CAM-11,RD-02
2026-07-03 08:10:00,NETWORK_ADMIN,Building_B,Loading Dock,HID SEOS,Success,CAM-04,RD-16
2026-07-03 18:01:00,EMP_041,Building_A,HR Office,HID SEOS,Success,CAM-03,RD-13
2026-07-03 12:28:00,BACKUP_ADMIN,Building_C,Server Room,HID SEOS,Failed,CAM-13,RD-03
2026-07-03 00:28:00,EMP_002,Building_B,SOC,HID SEOS,Success,CAM-15,RD-02
2026-07-03 09:46:00,NETWORK_ADMIN,Building_C,Loading Dock,HID SEOS,Failed,CAM-12,RD-13
2026-07-03 18:21:00,EMP_006,Building_C,Server Room,HID SEOS,Success,CAM-02,RD-10
2026-07-03 06:56:00,EMP_006,Building_A,HR Office,HID SEOS,Failed,CAM-10,RD-03
2026-07-03 08:08:00,EMP_020,Building_A,SOC,HID SEOS,Success,CAM-15,RD-14
2026-07-03 20:46:00,EMP_008,Building_A,Finance Office,HID SEOS,Success,CAM-02,RD-01
2026-07-03 00:23:00,EMP_046,Building_A,Emergency Exit,HID SEOS,Success,CAM-09,RD-17
2026-07-03 08:50:00,NETWORK_ADMIN,Building_A,HR Office,HID SEOS,Success,CAM-12,RD-09
2026-07-03 01:00:00,EMP_047,Building_B,Loading Dock,HID SEOS,Success,CAM-09,RD-03
2026-07-03 19:40:00,EMP_017,Building_C,Reception,HID SEOS,Failed,CAM-08,RD-17
2026-07-03 19:20:00,EMP_024,Building_A,HR Office,HID SEOS,Success,CAM-05,RD-04
2026-07-03 03:56:00,EMP_037,Building_A,Main Entrance,HID SEOS,Success,CAM-14,RD-01
2026-07-03 12:25:00,EMP_016,Building_B,Server Room,HID SEOS,Success,CAM-15,RD-02
2026-07-03 22:22:00,EMP_036,Building_B,SOC,HID SEOS,Success,CAM-04,RD-14
2026-07-03 02:39:00,EMP_047,Building_C,HR Office,HID SEOS,Success,CAM-09,RD-02
2026-07-03 17:36:00,EMP_012,Building_A,Loading Dock,HID SEOS,Success,CAM-15,RD-15
2026-07-03 10:36:00,EMP_019,Building_B,Reception,HID SEOS,Failed,CAM-01,RD-12
2026-07-03 10:22:00,EMP_013,Building_C,SOC,HID SEOS,Failed,CAM-06,RD-19
2026-07-03 06:40:00,EMP_032,Building_C,SOC,HID SEOS,Success,CAM-01,RD-14
2026-07-03 11:49:00,EMP_002,Building_C,Main Entrance,HID SEOS,Success,CAM-01,RD-13
2026-07-03 03:32:00,EMP_048,Building_A,SOC,HID SEOS,Failed,CAM-08,RD-02
2026-07-03 03:10:00,EMP_010,Building_A,SOC,HID SEOS,Failed,CAM-12,RD-12
2026-07-03 02:53:00,EMP_030,Building_C,Reception,HID SEOS,Success,CAM-11,RD-13
2026-07-03 02:07:00,EMP_005,Building_B,Server Room,HID SEOS,Success,CAM-05,RD-09
2026-07-03 13:24:00,EMP_021,Building_C,HR Office,HID SEOS,Success,CAM-08,RD-09
2026-07-03 06:55:00,EMP_015,Building_A,Reception,HID SEOS,Success,CAM-02,RD-06
2026-07-03 13:52:00,EMP_029,Building_A,HR Office,HID SEOS,Success,CAM-08,RD-10
2026-07-03 04:05:00,EMP_030,Building_A,Server Room,HID SEOS,Success,CAM-14,RD-20
2026-07-03 11:11:00,EMP_003,Building_A,Reception,HID SEOS,Success,CAM-06,RD-13
2026-07-03 10:12:00,EMP_033,Building_B,Server Room,HID SEOS,Success,CAM-07,RD-15
2026-07-03 08:31:00,EMP_036,Building_A,Emergency Exit,HID SEOS,Success,CAM-13,RD-05
2026-07-03 07:35:00,EMP_008,Building_A,SOC,HID SEOS,Failed,CAM-06,RD-03
2026-07-03 02:33:00,EMP_038,Building_A,Reception,HID SEOS,Success,CAM-15,RD-15
2026-07-03 11:19:00,SOC_ANALYST,Building_A,Main Entrance,HID SEOS,Failed,CAM-01,RD-06
2026-07-03 13:28:00,EMP_037,Building_B,Main Entrance,HID SEOS,Failed,CAM-11,RD-14
2026-07-03 06:23:00,EMP_012,Building_B,Finance Office,HID SEOS,Failed,CAM-15,RD-05
2026-07-03 21:03:00,EMP_003,Building_A,Finance Office,HID SEOS,Failed,CAM-07,RD-18
2026-07-03 09:32:00,EMP_031,Building_B,Server Room,HID SEOS,Failed,CAM-04,RD-17
2026-07-03 18:33:00,EMP_016,Building_A,Loading Dock,HID SEOS,Success,CAM-08,RD-18
2026-07-03 19:18:00,NETWORK_ADMIN,Building_C,HR Office,HID SEOS,Failed,CAM-05,RD-06
2026-07-03 07:28:00,EMP_002,Building_A,Finance Office,HID SEOS,Success,CAM-13,RD-16
2026-07-03 19:56:00,EMP_034,Building_A,Server Room,HID SEOS,Success,CAM-04,RD-08
2026-07-03 01:54:00,EMP_018,Building_A,Loading Dock,HID SEOS,Success,CAM-15,RD-06
2026-07-03 10:51:00,EMP_012,Building_C,HR Office,HID SEOS,Success,CAM-12,RD-12
2026-07-03 19:13:00,EMP_037,Building_A,Emergency Exit,HID SEOS,Success,CAM-03,RD-16
2026-07-03 07:56:00,EMP_003,Building_C,SOC,HID SEOS,Success,CAM-09,RD-16
2026-07-03 20:57:00,EMP_001,Building_A,Server Room,HID SEOS,Success,CAM-12,RD-06
2026-07-03 11:02:00,SOC_ANALYST,Building_A,Main Entrance,HID SEOS,Success,CAM-10,RD-05
2026-07-03 17:57:00,EMP_050,Building_B,Reception,HID SEOS,Success,CAM-12,RD-13
2026-07-03 10:18:00,EMP_038,Building_B,Server Room,HID SEOS,Success,CAM-12,RD-14
2026-07-03 16:37:00,NETWORK_ADMIN,Building_C,HR Office,HID SEOS,Success,CAM-12,RD-18
2026-07-03 20:56:00,EMP_045,Building_B,SOC,HID SEOS,Success,CAM-07,RD-10
2026-07-03 04:20:00,EMP_047,Building_A,Main Entrance,HID SEOS,Failed,CAM-14,RD-19
2026-07-03 10:51:00,EMP_003,Building_C,SOC,HID SEOS,Success,CAM-15,RD-16
2026-07-03 02:39:00,EMP_010,Building_A,HR Office,HID SEOS,Success,CAM-03,RD-03
2026-07-03 21:48:00,SERVICE_SQL,Building_C,HR Office,HID SEOS,Failed,CAM-01,RD-09
2026-07-03 02:18:00,EMP_014,Building_B,Finance Office,HID SEOS,Success,CAM-12,RD-01
2026-07-03 14:19:00,EMP_004,Building_A,Loading Dock,HID SEOS,Failed,CAM-15,RD-13
2026-07-03 03:27:00,EMP_023,Building_B,SOC,HID SEOS,Success,CAM-08,RD-03
2026-07-03 10:03:00,SOC_ANALYST,Building_A,HR Office,HID SEOS,Success,CAM-02,RD-03
2026-07-03 12:48:00,EMP_022,Building_A,Reception,HID SEOS,Success,CAM-06,RD-20
2026-07-03 01:03:00,EMP_040,Building_B,Server Room,HID SEOS,Failed,CAM-03,RD-02
2026-07-03 06:29:00,EMP_007,Building_B,Finance Office,HID SEOS,Success,CAM-05,RD-08
2026-07-03 19:30:00,EMP_007,Building_C,Emergency Exit,HID SEOS,Success,CAM-01,RD-12
2026-07-03 10:03:00,EMP_001,Building_C,Emergency Exit,HID SEOS,Success,CAM-02,RD-01
2026-07-03 09:57:00,EMP_014,Building_A,Emergency Exit,HID SEOS,Success,CAM-05,RD-13
2026-07-03 22:33:00,EMP_031,Building_B,Reception,HID SEOS,Failed,CAM-03,RD-12
2026-07-03 15:12:00,EMP_025,Building_A,Finance Office,HID SEOS,Failed,CAM-08,RD-09
2026-07-03 19:15:00,EMP_015,Building_A,Server Room,HID SEOS,Success,CAM-02,RD-12
2026-07-03 20:07:00,SOC_ANALYST,Building_A,Main Entrance,HID SEOS,Failed,CAM-14,RD-17
2026-07-03 23:27:00,EMP_027,Building_B,SOC,HID SEOS,Failed,CAM-05,RD-03
2026-07-03 01:11:00,EMP_026,Building_C,Server Room,HID SEOS,Success,CAM-13,RD-15
2026-07-03 05:42:00,EMP_012,Building_A,SOC,HID SEOS,Success,CAM-01,RD-14
2026-07-03 14:51:00,EMP_006,Building_A,Server Room,HID SEOS,Success,CAM-06,RD-03
2026-07-03 13:33:00,EMP_006,Building_C,HR Office,HID SEOS,Success,CAM-09,RD-15
2026-07-03 21:16:00,EMP_001,Building_C,Loading Dock,HID SEOS,Success,CAM-07,RD-05
2026-07-03 19:53:00,EMP_010,Building_A,Reception,HID SEOS,Success,CAM-13,RD-10
2026-07-03 14:01:00,EMP_035,Building_B,Loading Dock,HID SEOS,Failed,CAM-10,RD-20
2026-07-03 09:24:00,EMP_031,Building_B,Server Room,HID SEOS,Failed,CAM-01,RD-13
2026-07-03 01:40:00,EMP_022,Building_C,Emergency Exit,HID SEOS,Success,CAM-15,RD-12
2026-07-03 10:20:00,EMP_002,Building_B,Finance Office,HID SEOS,Failed,CAM-14,RD-04
2026-07-03 15:07:00,EMP_015,Building_B,Finance Office,HID SEOS,Failed,CAM-10,RD-03
2026-07-03 13:53:00,EMP_013,Building_C,Emergency Exit,HID SEOS,Success,CAM-14,RD-02
2026-07-03 02:14:00,EMP_033,Building_B,Loading Dock,HID SEOS,Success,CAM-13,RD-17
2026-07-03 06:34:00,EMP_037,Building_A,Main Entrance,HID SEOS,Success,CAM-01,RD-15
2026-07-03 06:47:00,EMP_004,Building_B,HR Office,HID SEOS,Failed,CAM-09,RD-13
2026-07-03 23:15:00,EMP_041,Building_A,SOC,HID SEOS,Success,CAM-08,RD-20
2026-07-03 16:11:00,EMP_029,Building_C,HR Office,HID SEOS,Success,CAM-03,RD-09
2026-07-03 03:05:00,EMP_048,Building_B,Main Entrance,HID SEOS,Failed,CAM-01,RD-06
2026-07-03 07:18:00,EMP_037,Building_A,SOC,HID SEOS,Success,CAM-05,RD-14
2026-07-03 23:17:00,EMP_033,Building_A,Emergency Exit,HID SEOS,Success,CAM-11,RD-06
2026-07-03 07:38:00,EMP_039,Building_B,Finance Office,HID SEOS,Success,CAM-07,RD-13
2026-07-03 07:26:00,EMP_023,Building_B,Finance Office,HID SEOS,Failed,CAM-10,RD-04
2026-07-03 22:36:00,EMP_001,Building_B,Finance Office,HID SEOS,Success,CAM-11,RD-04
2026-07-03 09:26:00,EMP_031,Building_C,HR Office,HID SEOS,Success,CAM-05,RD-10
2026-07-03 08:12:00,EMP_013,Building_A,Loading Dock,HID SEOS,Success,CAM-11,RD-05
2026-07-03 16:58:00,EMP_047,Building_B,Finance Office,HID SEOS,Failed,CAM-07,RD-13
2026-07-03 19:31:00,EMP_048,Building_A,HR Office,HID SEOS,Success,CAM-11,RD-18
2026-07-03 22:55:00,EMP_041,Building_B,Finance Office,HID SEOS,Success,CAM-14,RD-18
2026-07-03 16:04:00,EMP_012,Building_A,Finance Office,HID SEOS,Success,CAM-11,RD-11
2026-07-03 12:07:00,EMP_042,Building_A,Finance Office,HID SEOS,Failed,CAM-13,RD-11
2026-07-03 10:02:00,EMP_024,Building_B,Reception,HID SEOS,Failed,CAM-01,RD-19
2026-07-03 02:25:00,EMP_038,Building_B,SOC,HID SEOS,Success,CAM-14,RD-13
2026-07-03 01:50:00,EMP_034,Building_A,Server Room,HID SEOS,Success,CAM-06,RD-14
2026-07-03 15:37:00,EMP_037,Building_A,HR Office,HID SEOS,Success,CAM-13,RD-03
2026-07-03 06:02:00,EMP_032,Building_B,Main Entrance,HID SEOS,Success,CAM-08,RD-09
2026-07-03 05:45:00,EMP_014,Building_C,Server Room,HID SEOS,Failed,CAM-13,RD-03
2026-07-03 21:37:00,EMP_009,Building_B,Loading Dock,HID SEOS,Failed,CAM-08,RD-13
2026-07-03 06:48:00,EMP_001,Building_C,HR Office,HID SEOS,Success,CAM-15,RD-11
2026-07-03 06:30:00,EMP_049,Building_A,Main Entrance,HID SEOS,Success,CAM-04,RD-12
2026-07-03 13:05:00,EMP_020,Building_C,Finance Office,HID SEOS,Success,CAM-02,RD-02
2026-07-03 15:33:00,EMP_020,Building_C,HR Office,HID SEOS,Failed,CAM-15,RD-05
2026-07-03 16:43:00,EMP_022,Building_B,SOC,HID SEOS,Success,CAM-15,RD-13
2026-07-03 04:28:00,EMP_002,Building_A,Main Entrance,HID SEOS,Success,CAM-02,RD-12
2026-07-03 01:16:00,EMP_046,Building_B,Finance Office,HID SEOS,Success,CAM-10,RD-02
2026-07-03 00:40:00,EMP_043,Building_A,Reception,HID SEOS,Failed,CAM-08,RD-13
2026-07-03 16:11:00,EMP_008,Building_C,Server Room,HID SEOS,Success,CAM-12,RD-01
2026-07-03 03:26:00,EMP_020,Building_C,Finance Office,HID SEOS,Success,CAM-07,RD-04
2026-07-03 04:01:00,EMP_033,Building_B,Reception,HID SEOS,Success,CAM-08,RD-07
2026-07-03 08:58:00,EMP_039,Building_C,SOC,HID SEOS,Success,CAM-12,RD-14
