Timestamp,User,Action,Account_Status,Privilege,MFA,Risk
2026-07-03 23:25:00,EMP_012,Database Access,Active,User,Enabled,Low
2026-07-03 22:29:00,EMP_035,Login,Active,Power User,Enabled,Low
2026-07-03 20:23:00,EMP_047,Database Access,Active,Power User,Enabled,Low
2026-07-03 02:11:00,BACKUP_ADMIN,Password Change,Active,User,Enabled,Low
2026-07-03 20:30:00,EMP_021,Login,Active,Power User,Disabled,Low
2026-07-03 22:01:00,EMP_043,Database Access,Active,User,Enabled,Low
2026-07-03 05:47:00,EMP_006,Login,Active,Power User,Disabled,Low
2026-07-03 14:22:00,EMP_045,VPN Login,Active,User,Disabled,Low
2026-07-03 16:33:00,EMP_003,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 08:25:00,SERVICE_SQL,MFA Challenge,Active,User,Enabled,Low
2026-07-03 17:28:00,EMP_032,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:41:00,EMP_049,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:41:00,EMP_011,Password Change,Active,Administrator,Enabled,Low
2026-07-03 20:59:00,EMP_005,VPN Login,Active,Power User,Disabled,Low
2026-07-03 05:46:00,EMP_028,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 08:57:00,EMP_032,Password Change,Active,User,Enabled,Low
2026-07-03 05:13:00,EMP_002,Database Access,Active,Power User,Disabled,Low
2026-07-03 05:23:00,EMP_014,VPN Login,Active,User,Enabled,Low
2026-07-03 05:56:00,EMP_027,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 18:28:00,EMP_023,Database Access,Active,Power User,Disabled,Low
2026-07-03 21:51:00,EMP_001,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 21:37:00,EMP_037,Database Access,Active,Administrator,Enabled,Low
2026-07-03 22:12:00,SERVICE_SQL,Login,Active,Power User,Enabled,Low
2026-07-03 09:05:00,EMP_003,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 23:07:00,EMP_020,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 01:43:00,EMP_004,VPN Login,Active,User,Enabled,Low
2026-07-03 11:14:00,EMP_012,Database Access,Active,User,Enabled,Low
2026-07-03 08:54:00,EMP_004,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 10:33:00,EMP_028,Login,Active,User,Disabled,Low
2026-07-03 01:31:00,EMP_050,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 01:05:00,EMP_009,Password Change,Active,User,Disabled,Low
2026-07-03 10:08:00,EMP_010,Password Change,Active,User,Enabled,Low
2026-07-03 05:42:00,EMP_031,Login,Active,Power User,Enabled,Low
2026-07-03 03:27:00,EMP_018,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 08:27:00,SERVICE_SQL,MFA Challenge,Active,User,Enabled,Low
2026-07-03 18:43:00,EMP_014,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 00:56:00,EMP_024,Password Change,Active,User,Enabled,Low
2026-07-03 18:50:00,EMP_024,Login,Active,Power User,Disabled,Low
2026-07-03 00:56:00,EMP_049,Login,Active,Administrator,Disabled,Low
2026-07-03 23:18:00,EMP_038,Password Change,Active,Power User,Disabled,Low
2026-07-03 20:34:00,EMP_025,Database Access,Active,User,Disabled,Low
2026-07-03 23:33:00,EMP_028,Login,Active,Administrator,Enabled,Low
2026-07-03 03:44:00,EMP_028,VPN Login,Active,User,Enabled,Low
2026-07-03 15:49:00,EMP_003,Password Change,Active,User,Disabled,Low
2026-07-03 00:24:00,EMP_032,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 02:08:00,EMP_019,Password Change,Active,Administrator,Enabled,Low
2026-07-03 00:30:00,EMP_013,Password Change,Active,Administrator,Disabled,Low
2026-07-03 01:44:00,EMP_028,VPN Login,Active,Power User,Enabled,Low
2026-07-03 08:59:00,EMP_050,Database Access,Active,Administrator,Disabled,Low
2026-07-03 18:45:00,EMP_021,VPN Login,Active,User,Enabled,Low
2026-07-03 03:25:00,EMP_005,Password Change,Active,User,Disabled,Low
2026-07-03 21:35:00,EMP_009,Database Access,Active,Power User,Enabled,Low
2026-07-03 23:22:00,EMP_030,VPN Login,Active,Power User,Disabled,Low
2026-07-03 19:32:00,EMP_036,Password Change,Active,Power User,Enabled,Low
2026-07-03 01:22:00,EMP_035,Login,Active,Administrator,Disabled,Low
2026-07-03 13:36:00,EMP_022,Database Access,Active,Power User,Enabled,Low
2026-07-03 22:21:00,EMP_017,VPN Login,Active,Power User,Disabled,Low
2026-07-03 17:43:00,BACKUP_ADMIN,Database Access,Active,Power User,Enabled,Low
2026-07-03 20:08:00,EMP_041,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 21:29:00,EMP_039,Login,Active,Administrator,Disabled,Low
2026-07-03 20:45:00,EMP_019,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 21:02:00,EMP_002,Password Change,Active,Power User,Disabled,Low
2026-07-03 23:44:00,EMP_008,Password Change,Active,User,Disabled,Low
2026-07-03 12:54:00,EMP_008,Login,Active,Power User,Enabled,Low
2026-07-03 23:10:00,EMP_016,VPN Login,Active,Power User,Disabled,Low
2026-07-03 14:44:00,EMP_015,Password Change,Active,Administrator,Disabled,Low
2026-07-03 10:22:00,EMP_036,Login,Active,Administrator,Enabled,Low
2026-07-03 06:29:00,EMP_049,Database Access,Active,User,Enabled,Low
2026-07-03 22:56:00,EMP_016,Password Change,Active,Administrator,Enabled,Low
2026-07-03 06:02:00,EMP_017,VPN Login,Active,Power User,Disabled,Low
2026-07-03 13:12:00,EMP_047,Login,Active,Administrator,Enabled,Low
2026-07-03 12:21:00,EMP_050,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:16:00,EMP_048,Password Change,Active,Power User,Enabled,Low
2026-07-03 00:16:00,EMP_032,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 10:02:00,EMP_017,Database Access,Active,User,Enabled,Low
2026-07-03 05:51:00,EMP_017,Password Change,Active,User,Disabled,Low
2026-07-03 13:47:00,EMP_026,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 01:13:00,EMP_023,Login,Active,User,Enabled,Low
2026-07-03 06:54:00,EMP_007,MFA Challenge,Active,User,Disabled,Low
2026-07-03 18:24:00,EMP_038,VPN Login,Active,User,Enabled,Low
2026-07-03 21:53:00,EMP_023,Login,Active,User,Enabled,Low
2026-07-03 09:02:00,EMP_020,Password Change,Active,Power User,Disabled,Low
2026-07-03 05:11:00,EMP_029,Database Access,Active,Administrator,Enabled,Low
2026-07-03 18:40:00,EMP_024,MFA Challenge,Active,User,Disabled,Low
2026-07-03 06:20:00,EMP_006,Database Access,Active,Administrator,Disabled,Low
2026-07-03 21:24:00,EMP_009,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 23:41:00,EMP_020,Login,Active,User,Enabled,Low
2026-07-03 15:30:00,EMP_006,Database Access,Active,Administrator,Enabled,Low
2026-07-03 03:50:00,EMP_050,VPN Login,Active,User,Disabled,Low
2026-07-03 12:39:00,EMP_001,Database Access,Active,User,Disabled,Low
2026-07-03 00:59:00,EMP_049,Login,Active,User,Disabled,Low
2026-07-03 21:28:00,EMP_012,Password Change,Active,Administrator,Enabled,Low
2026-07-03 18:46:00,EMP_024,VPN Login,Active,User,Enabled,Low
2026-07-03 23:59:00,EMP_046,Login,Active,Power User,Disabled,Low
2026-07-03 02:12:00,EMP_009,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:35:00,EMP_012,VPN Login,Active,User,Disabled,Low
2026-07-03 22:18:00,EMP_004,Password Change,Active,Administrator,Enabled,Low
2026-07-03 22:43:00,EMP_041,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 21:10:00,EMP_013,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:15:00,EMP_031,Login,Active,Power User,Disabled,Low
2026-07-03 09:16:00,EMP_029,VPN Login,Active,User,Enabled,Low
2026-07-03 20:08:00,SOC_ANALYST,MFA Challenge,Active,User,Disabled,Low
2026-07-03 14:47:00,EMP_040,Login,Active,User,Disabled,Low
2026-07-03 15:57:00,EMP_050,MFA Challenge,Active,User,Enabled,Low
2026-07-03 19:21:00,EMP_036,Password Change,Active,Administrator,Enabled,Low
2026-07-03 13:53:00,EMP_027,VPN Login,Active,User,Enabled,Low
2026-07-03 05:31:00,EMP_038,VPN Login,Active,Power User,Disabled,Low
2026-07-03 00:09:00,EMP_038,Password Change,Active,User,Disabled,Low
2026-07-03 22:27:00,EMP_030,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 17:53:00,SOC_ANALYST,Database Access,Active,User,Disabled,Low
2026-07-03 07:28:00,EMP_014,Database Access,Active,Administrator,Disabled,Low
2026-07-03 06:30:00,EMP_009,Password Change,Active,User,Enabled,Low
2026-07-03 08:04:00,EMP_006,VPN Login,Active,User,Enabled,Low
2026-07-03 11:15:00,EMP_027,VPN Login,Active,User,Enabled,Low
2026-07-03 00:58:00,EMP_030,Password Change,Active,Power User,Disabled,Low
2026-07-03 01:16:00,EMP_022,Password Change,Active,Administrator,Enabled,Low
2026-07-03 19:59:00,EMP_036,Password Change,Active,Power User,Enabled,Low
2026-07-03 10:54:00,EMP_050,Login,Active,Administrator,Disabled,Low
2026-07-03 03:48:00,EMP_042,Database Access,Active,User,Disabled,Low
2026-07-03 17:12:00,EMP_017,Password Change,Active,Administrator,Enabled,Low
2026-07-03 14:47:00,EMP_041,MFA Challenge,Active,User,Disabled,Low
2026-07-03 21:47:00,EMP_002,VPN Login,Active,Power User,Disabled,Low
2026-07-03 11:39:00,EMP_011,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 05:32:00,EMP_037,Database Access,Active,Administrator,Enabled,Low
2026-07-03 08:56:00,EMP_042,Login,Active,Power User,Enabled,Low
2026-07-03 01:54:00,EMP_005,Password Change,Active,User,Enabled,Low
2026-07-03 23:58:00,EMP_049,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 08:15:00,SOC_ANALYST,Login,Active,Power User,Disabled,Low
2026-07-03 12:34:00,EMP_018,Database Access,Active,User,Disabled,Low
2026-07-03 19:06:00,EMP_014,Database Access,Active,Power User,Enabled,Low
2026-07-03 19:44:00,EMP_024,VPN Login,Active,User,Disabled,Low
2026-07-03 11:38:00,EMP_031,Password Change,Active,Administrator,Disabled,Low
2026-07-03 16:31:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 20:08:00,EMP_021,MFA Challenge,Active,User,Disabled,Low
2026-07-03 06:08:00,EMP_050,Password Change,Active,Power User,Disabled,Low
2026-07-03 22:46:00,EMP_037,Password Change,Active,User,Disabled,Low
2026-07-03 07:28:00,EMP_006,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 04:09:00,EMP_037,VPN Login,Active,Power User,Enabled,Low
2026-07-03 02:31:00,EMP_036,Password Change,Active,Administrator,Disabled,Low
2026-07-03 06:57:00,EMP_009,Login,Active,Administrator,Disabled,Low
2026-07-03 00:31:00,EMP_047,Login,Active,Administrator,Enabled,Low
2026-07-03 21:34:00,EMP_040,Password Change,Active,Administrator,Disabled,Low
2026-07-03 01:29:00,EMP_020,Login,Active,User,Disabled,Low
2026-07-03 21:14:00,EMP_001,Password Change,Active,User,Enabled,Low
2026-07-03 13:06:00,EMP_004,Login,Active,Power User,Disabled,Low
2026-07-03 22:23:00,SOC_ANALYST,Login,Active,User,Enabled,Low
2026-07-03 16:31:00,EMP_041,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 18:33:00,EMP_020,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 07:06:00,EMP_008,Login,Active,User,Disabled,Low
2026-07-03 16:24:00,EMP_028,VPN Login,Active,Power User,Enabled,Low
2026-07-03 03:35:00,EMP_001,VPN Login,Active,Power User,Enabled,Low
2026-07-03 07:06:00,SOC_ANALYST,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 20:06:00,EMP_036,Password Change,Active,User,Disabled,Low
2026-07-03 00:26:00,EMP_024,VPN Login,Active,Power User,Enabled,Low
2026-07-03 12:12:00,EMP_029,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 17:44:00,EMP_048,Database Access,Active,Power User,Enabled,Low
2026-07-03 21:09:00,EMP_050,VPN Login,Active,User,Enabled,Low
2026-07-03 06:25:00,EMP_005,VPN Login,Active,User,Disabled,Low
2026-07-03 01:28:00,EMP_039,Password Change,Active,Power User,Disabled,Low
2026-07-03 11:52:00,EMP_013,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 18:49:00,EMP_045,Database Access,Active,Administrator,Disabled,Low
2026-07-03 01:16:00,EMP_006,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:30:00,NETWORK_ADMIN,Login,Active,Administrator,Disabled,Low
2026-07-03 12:41:00,EMP_049,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 04:52:00,EMP_033,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 15:33:00,EMP_013,Database Access,Active,Administrator,Disabled,Low
2026-07-03 21:13:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 21:55:00,EMP_021,Login,Active,Administrator,Disabled,Low
2026-07-03 23:17:00,EMP_022,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:49:00,EMP_023,Login,Active,Administrator,Enabled,Low
2026-07-03 20:37:00,EMP_005,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 13:33:00,EMP_005,Password Change,Active,Administrator,Enabled,Low
2026-07-03 03:54:00,EMP_027,Database Access,Active,Administrator,Enabled,Low
2026-07-03 02:53:00,EMP_047,Password Change,Active,Administrator,Disabled,Low
2026-07-03 00:21:00,EMP_013,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:29:00,EMP_029,Password Change,Active,Power User,Enabled,Low
2026-07-03 22:50:00,EMP_038,Login,Active,User,Enabled,Low
2026-07-03 13:27:00,SOC_ANALYST,Password Change,Active,Power User,Enabled,Low
2026-07-03 21:37:00,EMP_029,Password Change,Active,Power User,Disabled,Low
2026-07-03 12:11:00,EMP_041,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 16:08:00,EMP_025,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 05:27:00,EMP_039,Password Change,Active,User,Enabled,Low
2026-07-03 21:02:00,EMP_015,Login,Active,Administrator,Disabled,Low
2026-07-03 00:47:00,EMP_008,Password Change,Active,Administrator,Disabled,Low
2026-07-03 23:23:00,EMP_042,MFA Challenge,Active,User,Disabled,Low
2026-07-03 04:47:00,EMP_038,Login,Active,User,Disabled,Low
2026-07-03 08:27:00,EMP_016,Password Change,Active,Administrator,Enabled,Low
2026-07-03 17:03:00,EMP_006,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 20:24:00,EMP_040,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 12:30:00,EMP_043,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 04:08:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:20:00,EMP_042,Database Access,Active,User,Enabled,Low
2026-07-03 08:24:00,EMP_030,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 21:20:00,EMP_019,VPN Login,Active,Power User,Disabled,Low
2026-07-03 16:14:00,EMP_022,MFA Challenge,Active,User,Disabled,Low
2026-07-03 18:31:00,EMP_050,Password Change,Active,User,Disabled,Low
2026-07-03 09:21:00,EMP_049,Password Change,Active,Power User,Enabled,Low
2026-07-03 12:29:00,EMP_001,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 20:48:00,EMP_007,Login,Active,Administrator,Enabled,Low
2026-07-03 06:25:00,EMP_042,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 00:25:00,EMP_001,VPN Login,Active,Power User,Enabled,Low
2026-07-03 05:50:00,EMP_048,Database Access,Active,Power User,Disabled,Low
2026-07-03 22:46:00,EMP_016,VPN Login,Active,User,Disabled,Low
2026-07-03 04:37:00,EMP_038,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 03:29:00,EMP_008,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 21:53:00,EMP_003,MFA Challenge,Active,User,Enabled,Low
2026-07-03 13:24:00,EMP_015,Login,Active,Power User,Enabled,Low
2026-07-03 00:10:00,EMP_018,VPN Login,Active,Power User,Enabled,Low
2026-07-03 14:25:00,EMP_029,Login,Active,Administrator,Enabled,Low
2026-07-03 09:01:00,EMP_008,Database Access,Active,Administrator,Enabled,Low
2026-07-03 21:09:00,EMP_018,MFA Challenge,Active,User,Disabled,Low
2026-07-03 12:38:00,EMP_018,Database Access,Active,User,Disabled,Low
2026-07-03 08:13:00,SERVICE_SQL,Password Change,Active,User,Enabled,Low
2026-07-03 16:34:00,EMP_017,VPN Login,Active,Power User,Disabled,Low
2026-07-03 11:24:00,EMP_022,MFA Challenge,Active,User,Disabled,Low
2026-07-03 18:44:00,EMP_044,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 17:02:00,EMP_040,VPN Login,Active,User,Enabled,Low
2026-07-03 15:18:00,EMP_034,Database Access,Active,User,Enabled,Low
2026-07-03 18:53:00,SOC_ANALYST,Login,Active,User,Disabled,Low
2026-07-03 14:23:00,EMP_022,Login,Active,User,Disabled,Low
2026-07-03 14:58:00,EMP_024,Login,Active,User,Enabled,Low
2026-07-03 02:41:00,EMP_019,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 11:56:00,EMP_009,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:29:00,EMP_039,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 12:49:00,EMP_022,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 15:11:00,EMP_048,VPN Login,Active,Power User,Enabled,Low
2026-07-03 04:48:00,EMP_014,Login,Active,User,Disabled,Low
2026-07-03 03:09:00,EMP_030,Database Access,Active,Power User,Enabled,Low
2026-07-03 06:40:00,SERVICE_SQL,Password Change,Active,User,Enabled,Low
2026-07-03 04:45:00,EMP_040,Login,Active,User,Disabled,Low
2026-07-03 04:27:00,EMP_037,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 12:14:00,EMP_049,VPN Login,Active,Power User,Enabled,Low
2026-07-03 22:01:00,EMP_005,Login,Active,Power User,Enabled,Low
2026-07-03 19:31:00,EMP_036,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 11:11:00,EMP_040,VPN Login,Active,User,Enabled,Low
2026-07-03 10:40:00,EMP_039,VPN Login,Active,Power User,Disabled,Low
2026-07-03 01:19:00,EMP_047,MFA Challenge,Active,User,Enabled,Low
2026-07-03 11:18:00,EMP_047,Login,Active,Power User,Disabled,Low
2026-07-03 04:20:00,EMP_017,Database Access,Active,User,Disabled,Low
2026-07-03 01:50:00,EMP_001,Database Access,Active,Administrator,Enabled,Low
2026-07-03 00:22:00,EMP_005,Login,Active,Administrator,Enabled,Low
2026-07-03 02:08:00,EMP_049,Database Access,Active,User,Enabled,Low
2026-07-03 10:11:00,SOC_ANALYST,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 03:11:00,EMP_017,Login,Active,User,Enabled,Low
2026-07-03 05:05:00,EMP_033,MFA Challenge,Active,User,Enabled,Low
2026-07-03 23:44:00,EMP_028,MFA Challenge,Active,User,Disabled,Low
2026-07-03 16:34:00,EMP_044,Database Access,Active,Administrator,Disabled,Low
2026-07-03 13:49:00,EMP_049,Login,Active,Administrator,Enabled,Low
2026-07-03 06:17:00,EMP_018,MFA Challenge,Active,User,Enabled,Low
2026-07-03 07:19:00,EMP_003,Password Change,Active,Power User,Disabled,Low
2026-07-03 10:08:00,EMP_025,Password Change,Active,User,Disabled,Low
2026-07-03 08:22:00,EMP_014,MFA Challenge,Active,User,Enabled,Low
2026-07-03 01:45:00,EMP_012,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 07:23:00,EMP_014,VPN Login,Active,Power User,Enabled,Low
2026-07-03 10:56:00,EMP_041,Login,Active,Power User,Enabled,Low
2026-07-03 23:26:00,EMP_022,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 03:17:00,EMP_021,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 22:11:00,EMP_025,Login,Active,Administrator,Enabled,Low
2026-07-03 20:27:00,EMP_010,Password Change,Active,User,Disabled,Low
2026-07-03 21:58:00,EMP_022,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 02:28:00,EMP_037,VPN Login,Active,User,Enabled,Low
2026-07-03 12:19:00,EMP_041,Password Change,Active,Administrator,Enabled,Low
2026-07-03 10:50:00,EMP_046,Login,Active,Administrator,Disabled,Low
2026-07-03 19:17:00,EMP_036,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 13:32:00,BACKUP_ADMIN,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 23:06:00,EMP_020,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 08:23:00,EMP_001,Password Change,Active,Power User,Enabled,Low
2026-07-03 09:10:00,EMP_020,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 03:27:00,EMP_014,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 05:26:00,EMP_023,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 23:41:00,EMP_021,Password Change,Active,Power User,Enabled,Low
2026-07-03 21:35:00,EMP_018,Password Change,Active,User,Enabled,Low
2026-07-03 18:19:00,EMP_033,Login,Active,Power User,Disabled,Low
2026-07-03 06:21:00,EMP_044,Password Change,Active,User,Disabled,Low
2026-07-03 10:12:00,EMP_016,Login,Active,Administrator,Disabled,Low
2026-07-03 17:17:00,BACKUP_ADMIN,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 17:44:00,EMP_045,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 10:59:00,EMP_040,Database Access,Active,Power User,Disabled,Low
2026-07-03 15:52:00,EMP_038,Database Access,Active,Power User,Disabled,Low
2026-07-03 00:56:00,EMP_014,VPN Login,Active,Power User,Enabled,Low
2026-07-03 15:52:00,EMP_050,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 00:17:00,EMP_036,MFA Challenge,Active,User,Enabled,Low
2026-07-03 03:35:00,EMP_037,Database Access,Active,Administrator,Enabled,Low
2026-07-03 04:06:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 03:00:00,EMP_008,Database Access,Active,Administrator,Enabled,Low
2026-07-03 10:12:00,EMP_046,MFA Challenge,Active,User,Disabled,Low
2026-07-03 07:42:00,EMP_032,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 23:39:00,EMP_031,Database Access,Active,Power User,Enabled,Low
2026-07-03 04:50:00,EMP_025,MFA Challenge,Active,Power User,Disabled,Low
