Timestamp,Building,Camera,Zone,Event,Confidence,Person
2026-07-03 09:54:00,Building_C,CAM-13,Server Room,Person Entering,82,EMP_007
2026-07-03 03:15:00,Building_B,CAM-03,SOC,Employee Walking,84,EMP_022
2026-07-03 18:35:00,Building_B,CAM-08,Reception,Employee Walking,97,EMP_005
2026-07-03 06:49:00,Building_C,CAM-15,Reception,Person Entering,80,EMP_001
2026-07-03 16:15:00,Building_B,CAM-01,Server Room,Door Open,85,EMP_034
2026-07-03 14:51:00,Building_A,CAM-10,SOC,Door Open,94,EMP_043
2026-07-03 17:46:00,Building_B,CAM-08,Emergency Exit,Door Open,96,EMP_012
2026-07-03 07:18:00,Building_C,CAM-10,Finance Office,Person Entering,85,EMP_013
2026-07-03 06:39:00,Building_C,CAM-15,SOC,Door Open,88,EMP_009
2026-07-03 13:35:00,Building_A,CAM-02,HR Office,Employee Walking,94,EMP_001
2026-07-03 18:56:00,Building_B,CAM-09,Finance Office,Employee Walking,97,EMP_020
2026-07-03 12:11:00,Building_A,CAM-12,Emergency Exit,Person Entering,97,EMP_044
2026-07-03 16:18:00,Building_B,CAM-13,Reception,Person Entering,91,EMP_009
2026-07-03 14:15:00,Building_A,CAM-07,SOC,Employee Walking,93,EMP_023
2026-07-03 06:53:00,Building_B,CAM-01,Main Entrance,Employee Walking,81,SERVICE_SQL
2026-07-03 15:32:00,Building_A,CAM-13,Loading Dock,Person Entering,91,EMP_043
2026-07-03 13:16:00,Building_A,CAM-13,Emergency Exit,Employee Walking,80,EMP_043
2026-07-03 15:32:00,Building_C,CAM-15,Main Entrance,Door Open,84,EMP_010
2026-07-03 05:49:00,Building_A,CAM-06,SOC,Door Open,85,EMP_032
2026-07-03 06:13:00,Building_B,CAM-04,HR Office,Door Open,100,EMP_014
2026-07-03 22:24:00,Building_B,CAM-14,HR Office,Employee Walking,91,EMP_039
2026-07-03 23:13:00,Building_A,CAM-10,Reception,Employee Walking,98,EMP_010
2026-07-03 05:51:00,Building_C,CAM-12,Loading Dock,Door Open,87,EMP_018
2026-07-03 15:20:00,Building_A,CAM-11,Main Entrance,Person Entering,99,EMP_029
2026-07-03 03:52:00,Building_C,CAM-02,SOC,Employee Walking,82,SERVICE_SQL
2026-07-03 01:39:00,Building_B,CAM-02,SOC,Person Entering,85,EMP_017
2026-07-03 01:11:00,Building_A,CAM-04,Emergency Exit,Person Entering,93,EMP_038
2026-07-03 00:01:00,Building_A,CAM-04,HR Office,Person Entering,90,EMP_027
2026-07-03 07:38:00,Building_B,CAM-06,SOC,Employee Walking,84,SOC_ANALYST
2026-07-03 18:47:00,Building_B,CAM-08,Reception,Employee Walking,80,EMP_017
2026-07-03 10:45:00,Building_B,CAM-02,Reception,Person Entering,80,EMP_023
2026-07-03 05:36:00,Building_C,CAM-11,Server Room,Door Open,89,EMP_037
2026-07-03 18:46:00,Building_A,CAM-14,HR Office,Person Entering,100,EMP_008
2026-07-03 11:40:00,Building_A,CAM-07,Finance Office,Door Open,89,EMP_017
2026-07-03 19:55:00,Building_A,CAM-06,Main Entrance,Door Open,87,EMP_037
2026-07-03 22:47:00,Building_B,CAM-04,Finance Office,Person Entering,96,EMP_015
2026-07-03 20:00:00,Building_B,CAM-15,Loading Dock,Door Open,84,EMP_028
2026-07-03 02:56:00,Building_B,CAM-13,Server Room,Door Open,94,EMP_034
2026-07-03 06:28:00,Building_B,CAM-05,SOC,Person Entering,90,EMP_016
2026-07-03 16:41:00,Building_B,CAM-04,Finance Office,Person Entering,94,EMP_005
2026-07-03 16:39:00,Building_A,CAM-04,HR Office,Person Entering,83,EMP_049
2026-07-03 23:19:00,Building_C,CAM-11,Main Entrance,Employee Walking,93,EMP_004
2026-07-03 08:13:00,Building_A,CAM-13,Reception,Person Entering,90,EMP_016
2026-07-03 15:15:00,Building_A,CAM-02,Finance Office,Person Entering,87,EMP_007
2026-07-03 06:54:00,Building_A,CAM-02,SOC,Door Open,85,EMP_008
2026-07-03 17:18:00,Building_C,CAM-04,SOC,Door Open,93,EMP_043
2026-07-03 08:21:00,Building_B,CAM-10,Loading Dock,Employee Walking,88,EMP_037
2026-07-03 03:40:00,Building_B,CAM-10,Main Entrance,Person Entering,84,EMP_040
2026-07-03 22:40:00,Building_C,CAM-09,Loading Dock,Door Open,96,EMP_004
2026-07-03 07:05:00,Building_A,CAM-07,Finance Office,Employee Walking,91,EMP_025
2026-07-03 17:42:00,Building_C,CAM-15,Server Room,Door Open,94,EMP_037
2026-07-03 06:54:00,Building_A,CAM-01,HR Office,Person Entering,82,EMP_020
2026-07-03 08:55:00,Building_A,CAM-15,Loading Dock,Person Entering,100,EMP_002
2026-07-03 20:07:00,Building_B,CAM-05,HR Office,Employee Walking,94,EMP_050
2026-07-03 18:46:00,Building_B,CAM-11,Main Entrance,Person Entering,88,EMP_008
2026-07-03 05:28:00,Building_B,CAM-15,Emergency Exit,Person Entering,89,EMP_042
2026-07-03 18:50:00,Building_A,CAM-15,Loading Dock,Door Open,82,EMP_017
2026-07-03 15:37:00,Building_B,CAM-11,SOC,Person Entering,80,EMP_022
2026-07-03 13:28:00,Building_B,CAM-11,Main Entrance,Person Entering,86,EMP_007
2026-07-03 18:13:00,Building_A,CAM-03,Finance Office,Door Open,93,EMP_019
2026-07-03 16:20:00,Building_A,CAM-06,Finance Office,Door Open,85,EMP_050
2026-07-03 22:14:00,Building_B,CAM-12,Main Entrance,Employee Walking,80,EMP_034
2026-07-03 02:25:00,Building_A,CAM-12,Reception,Employee Walking,100,EMP_032
2026-07-03 06:38:00,Building_A,CAM-14,Emergency Exit,Employee Walking,91,EMP_006
2026-07-03 05:50:00,Building_B,CAM-11,Finance Office,Employee Walking,80,EMP_036
2026-07-03 01:31:00,Building_B,CAM-09,HR Office,Employee Walking,83,EMP_007
2026-07-03 04:57:00,Building_A,CAM-09,HR Office,Employee Walking,100,EMP_016
2026-07-03 07:15:00,Building_C,CAM-11,Emergency Exit,Person Entering,98,EMP_019
2026-07-03 20:26:00,Building_B,CAM-08,Server Room,Employee Walking,87,EMP_008
2026-07-03 16:18:00,Building_C,CAM-05,Server Room,Door Open,80,EMP_006
2026-07-03 16:57:00,Building_B,CAM-14,Main Entrance,Person Entering,94,EMP_027
2026-07-03 15:26:00,Building_C,CAM-01,Main Entrance,Person Entering,85,EMP_015
2026-07-03 11:43:00,Building_A,CAM-01,Reception,Employee Walking,94,EMP_020
2026-07-03 16:53:00,Building_B,CAM-09,Finance Office,Employee Walking,81,EMP_024
2026-07-03 10:11:00,Building_C,CAM-08,SOC,Door Open,94,EMP_031
2026-07-03 07:23:00,Building_C,CAM-13,Finance Office,Door Open,98,EMP_036
2026-07-03 16:26:00,Building_C,CAM-03,SOC,Door Open,87,EMP_031
2026-07-03 08:57:00,Building_B,CAM-03,Main Entrance,Door Open,82,EMP_025
2026-07-03 01:25:00,Building_B,CAM-09,Reception,Door Open,82,EMP_032
2026-07-03 00:02:00,Building_A,CAM-13,Finance Office,Person Entering,83,EMP_021
2026-07-03 03:54:00,Building_A,CAM-05,Reception,Door Open,90,EMP_050
2026-07-03 12:40:00,Building_C,CAM-09,Reception,Door Open,88,EMP_002
2026-07-03 20:17:00,Building_A,CAM-14,Loading Dock,Door Open,90,EMP_018
2026-07-03 05:26:00,Building_B,CAM-10,HR Office,Door Open,95,EMP_030
2026-07-03 02:25:00,Building_C,CAM-02,Server Room,Employee Walking,94,EMP_049
2026-07-03 23:08:00,Building_A,CAM-15,Emergency Exit,Door Open,85,EMP_022
2026-07-03 06:16:00,Building_B,CAM-09,Emergency Exit,Person Entering,96,EMP_042
2026-07-03 00:10:00,Building_C,CAM-09,Reception,Person Entering,83,EMP_029
2026-07-03 18:49:00,Building_C,CAM-08,Finance Office,Employee Walking,85,EMP_039
2026-07-03 05:49:00,Building_A,CAM-14,Server Room,Employee Walking,84,EMP_020
2026-07-03 15:38:00,Building_B,CAM-02,HR Office,Employee Walking,85,EMP_014
2026-07-03 02:26:00,Building_A,CAM-12,Finance Office,Person Entering,99,EMP_044
2026-07-03 11:05:00,Building_B,CAM-06,Reception,Employee Walking,92,EMP_010
2026-07-03 12:09:00,Building_B,CAM-15,Reception,Person Entering,85,EMP_006
2026-07-03 13:55:00,Building_A,CAM-11,HR Office,Employee Walking,87,EMP_024
2026-07-03 06:57:00,Building_B,CAM-01,Finance Office,Person Entering,95,EMP_042
2026-07-03 11:23:00,Building_B,CAM-01,Server Room,Person Entering,88,EMP_039
2026-07-03 17:48:00,Building_C,CAM-06,Reception,Employee Walking,98,SOC_ANALYST
2026-07-03 06:46:00,Building_C,CAM-05,Server Room,Employee Walking,81,EMP_031
2026-07-03 10:37:00,Building_C,CAM-12,Loading Dock,Door Open,89,EMP_034
2026-07-03 01:20:00,Building_B,CAM-09,SOC,Person Entering,100,EMP_043
2026-07-03 05:23:00,Building_B,CAM-14,SOC,Person Entering,86,EMP_015
2026-07-03 23:58:00,Building_C,CAM-03,SOC,Person Entering,88,EMP_043
2026-07-03 18:32:00,Building_A,CAM-12,Reception,Employee Walking,90,EMP_010
2026-07-03 00:50:00,Building_A,CAM-11,Main Entrance,Employee Walking,82,EMP_040
2026-07-03 18:36:00,Building_A,CAM-12,Server Room,Employee Walking,90,EMP_044
2026-07-03 11:06:00,Building_A,CAM-06,Reception,Employee Walking,92,EMP_040
2026-07-03 07:23:00,Building_B,CAM-02,HR Office,Person Entering,91,EMP_016
2026-07-03 18:52:00,Building_B,CAM-12,Finance Office,Door Open,80,EMP_016
2026-07-03 09:20:00,Building_C,CAM-07,HR Office,Door Open,94,EMP_014
2026-07-03 16:56:00,Building_A,CAM-04,SOC,Door Open,93,EMP_050
2026-07-03 18:55:00,Building_C,CAM-10,SOC,Person Entering,85,EMP_017
2026-07-03 21:58:00,Building_C,CAM-14,Finance Office,Person Entering,88,EMP_004
2026-07-03 08:38:00,Building_A,CAM-13,Server Room,Door Open,91,EMP_009
2026-07-03 08:12:00,Building_B,CAM-13,Main Entrance,Door Open,89,EMP_049
2026-07-03 23:58:00,Building_C,CAM-05,HR Office,Person Entering,83,EMP_044
2026-07-03 04:25:00,Building_B,CAM-14,Main Entrance,Door Open,83,EMP_002
2026-07-03 04:21:00,Building_C,CAM-08,Loading Dock,Door Open,98,EMP_005
2026-07-03 23:12:00,Building_C,CAM-12,Loading Dock,Employee Walking,96,EMP_033
2026-07-03 18:52:00,Building_B,CAM-13,Server Room,Employee Walking,94,EMP_049
2026-07-03 22:52:00,Building_A,CAM-11,Reception,Employee Walking,90,EMP_014
2026-07-03 07:51:00,Building_A,CAM-03,Loading Dock,Person Entering,92,EMP_048
2026-07-03 16:42:00,Building_A,CAM-07,Finance Office,Person Entering,95,EMP_032
2026-07-03 02:42:00,Building_B,CAM-13,SOC,Employee Walking,80,EMP_011
2026-07-03 15:39:00,Building_C,CAM-08,Emergency Exit,Person Entering,86,EMP_010
2026-07-03 13:44:00,Building_C,CAM-05,Finance Office,Person Entering,99,EMP_046
2026-07-03 12:15:00,Building_A,CAM-11,Server Room,Door Open,80,EMP_007
2026-07-03 10:03:00,Building_B,CAM-05,SOC,Person Entering,89,EMP_009
2026-07-03 10:28:00,Building_B,CAM-02,Finance Office,Employee Walking,100,EMP_013
2026-07-03 11:29:00,Building_B,CAM-04,Emergency Exit,Door Open,83,EMP_012
2026-07-03 04:40:00,Building_A,CAM-15,Main Entrance,Employee Walking,86,EMP_033
2026-07-03 15:08:00,Building_B,CAM-01,Main Entrance,Door Open,86,EMP_020
2026-07-03 04:51:00,Building_C,CAM-01,Loading Dock,Door Open,81,EMP_023
2026-07-03 14:00:00,Building_B,CAM-11,Server Room,Door Open,94,EMP_040
2026-07-03 04:18:00,Building_C,CAM-01,Loading Dock,Employee Walking,92,EMP_041
2026-07-03 06:46:00,Building_C,CAM-11,SOC,Person Entering,83,EMP_018
2026-07-03 19:31:00,Building_B,CAM-12,Emergency Exit,Employee Walking,90,EMP_032
2026-07-03 10:03:00,Building_B,CAM-02,Finance Office,Person Entering,90,SOC_ANALYST
2026-07-03 05:11:00,Building_A,CAM-01,Loading Dock,Employee Walking,83,EMP_003
2026-07-03 12:58:00,Building_C,CAM-13,Server Room,Person Entering,98,EMP_030
2026-07-03 07:47:00,Building_A,CAM-04,Server Room,Door Open,97,EMP_039
2026-07-03 11:12:00,Building_C,CAM-03,Emergency Exit,Door Open,84,EMP_050
2026-07-03 23:40:00,Building_C,CAM-05,Finance Office,Person Entering,98,EMP_031
2026-07-03 12:07:00,Building_C,CAM-10,Loading Dock,Employee Walking,94,EMP_045
2026-07-03 08:56:00,Building_B,CAM-11,Main Entrance,Person Entering,100,SERVICE_SQL
2026-07-03 19:57:00,Building_B,CAM-01,Loading Dock,Door Open,96,EMP_023
2026-07-03 05:33:00,Building_C,CAM-14,HR Office,Employee Walking,86,EMP_022
2026-07-03 06:48:00,Building_B,CAM-03,Emergency Exit,Person Entering,88,EMP_024
2026-07-03 12:40:00,Building_B,CAM-13,Reception,Employee Walking,89,EMP_049
2026-07-03 19:11:00,Building_A,CAM-04,SOC,Employee Walking,90,EMP_014
2026-07-03 11:20:00,Building_A,CAM-05,Main Entrance,Door Open,92,EMP_029
2026-07-03 04:46:00,Building_B,CAM-02,Server Room,Employee Walking,93,EMP_042
2026-07-03 05:50:00,Building_B,CAM-08,Main Entrance,Door Open,95,EMP_006
2026-07-03 00:31:00,Building_B,CAM-10,Server Room,Employee Walking,85,EMP_002
2026-07-03 01:25:00,Building_B,CAM-10,Finance Office,Person Entering,97,EMP_045
2026-07-03 12:39:00,Building_C,CAM-02,Reception,Employee Walking,98,EMP_048
2026-07-03 03:53:00,Building_C,CAM-12,Finance Office,Employee Walking,100,EMP_047
2026-07-03 13:01:00,Building_A,CAM-14,Reception,Person Entering,100,EMP_047
2026-07-03 10:19:00,Building_A,CAM-05,SOC,Person Entering,81,EMP_019
2026-07-03 21:02:00,Building_B,CAM-08,Emergency Exit,Door Open,89,EMP_013
2026-07-03 16:14:00,Building_B,CAM-02,Main Entrance,Employee Walking,90,EMP_009
2026-07-03 01:37:00,Building_A,CAM-03,Server Room,Employee Walking,100,EMP_013
2026-07-03 23:44:00,Building_C,CAM-15,Main Entrance,Door Open,92,EMP_048
2026-07-03 00:22:00,Building_C,CAM-15,Main Entrance,Person Entering,98,EMP_005
2026-07-03 04:28:00,Building_B,CAM-08,Reception,Door Open,84,EMP_007
2026-07-03 20:15:00,Building_A,CAM-08,Reception,Employee Walking,81,EMP_004
2026-07-03 01:45:00,Building_C,CAM-03,Main Entrance,Person Entering,92,EMP_006
2026-07-03 12:55:00,Building_B,CAM-11,Reception,Employee Walking,82,EMP_017
2026-07-03 13:15:00,Building_C,CAM-11,Emergency Exit,Person Entering,87,EMP_035
2026-07-03 07:03:00,Building_B,CAM-10,Emergency Exit,Door Open,89,EMP_045
2026-07-03 05:32:00,Building_B,CAM-15,Emergency Exit,Person Entering,82,EMP_012
2026-07-03 11:04:00,Building_A,CAM-11,Reception,Employee Walking,86,EMP_020
2026-07-03 23:51:00,Building_B,CAM-01,Emergency Exit,Person Entering,80,EMP_004
2026-07-03 16:23:00,Building_C,CAM-06,Finance Office,Employee Walking,91,EMP_041
2026-07-03 00:21:00,Building_B,CAM-14,HR Office,Door Open,89,EMP_018
2026-07-03 15:36:00,Building_B,CAM-04,HR Office,Employee Walking,97,EMP_022
2026-07-03 20:15:00,Building_B,CAM-12,Emergency Exit,Employee Walking,98,EMP_050
2026-07-03 07:57:00,Building_B,CAM-09,Server Room,Door Open,82,EMP_045
2026-07-03 14:12:00,Building_A,CAM-02,HR Office,Employee Walking,86,SERVICE_SQL
2026-07-03 05:25:00,Building_A,CAM-06,Finance Office,Employee Walking,93,EMP_027
2026-07-03 08:51:00,Building_A,CAM-15,HR Office,Employee Walking,99,EMP_019
2026-07-03 12:18:00,Building_B,CAM-11,Finance Office,Person Entering,81,SOC_ANALYST
2026-07-03 18:21:00,Building_C,CAM-03,Emergency Exit,Door Open,100,EMP_041
2026-07-03 13:20:00,Building_B,CAM-11,Finance Office,Person Entering,85,EMP_031
2026-07-03 01:41:00,Building_A,CAM-05,Reception,Person Entering,96,EMP_013
2026-07-03 02:16:00,Building_C,CAM-07,Emergency Exit,Employee Walking,86,EMP_007
2026-07-03 08:30:00,Building_A,CAM-07,Server Room,Employee Walking,97,EMP_005
2026-07-03 14:25:00,Building_A,CAM-11,HR Office,Door Open,87,EMP_028
2026-07-03 05:08:00,Building_C,CAM-09,Server Room,Person Entering,97,EMP_002
2026-07-03 03:37:00,Building_C,CAM-10,HR Office,Employee Walking,94,EMP_043
2026-07-03 17:50:00,Building_B,CAM-11,Loading Dock,Door Open,89,EMP_044
2026-07-03 12:57:00,Building_B,CAM-02,Emergency Exit,Employee Walking,87,EMP_011
2026-07-03 21:46:00,Building_B,CAM-11,SOC,Person Entering,96,EMP_048
2026-07-03 00:53:00,Building_B,CAM-03,Reception,Door Open,98,EMP_028
2026-07-03 11:28:00,Building_B,CAM-05,Reception,Door Open,96,EMP_030
2026-07-03 09:59:00,Building_B,CAM-07,Server Room,Person Entering,87,EMP_011
2026-07-03 15:25:00,Building_B,CAM-14,Reception,Employee Walking,87,EMP_004
2026-07-03 16:25:00,Building_A,CAM-13,Main Entrance,Door Open,80,EMP_045
2026-07-03 03:02:00,Building_A,CAM-10,Finance Office,Person Entering,83,EMP_034
2026-07-03 17:27:00,Building_A,CAM-07,Finance Office,Person Entering,91,EMP_030
2026-07-03 21:56:00,Building_C,CAM-12,Main Entrance,Person Entering,86,EMP_044
2026-07-03 23:10:00,Building_A,CAM-02,SOC,Employee Walking,88,SERVICE_SQL
2026-07-03 18:25:00,Building_A,CAM-02,Server Room,Person Entering,81,EMP_037
2026-07-03 17:43:00,Building_B,CAM-10,Emergency Exit,Employee Walking,87,EMP_021
2026-07-03 01:13:00,Building_B,CAM-09,HR Office,Employee Walking,82,SOC_ANALYST
2026-07-03 14:21:00,Building_A,CAM-06,SOC,Person Entering,97,EMP_009
2026-07-03 19:13:00,Building_B,CAM-09,SOC,Employee Walking,91,EMP_043
2026-07-03 19:22:00,Building_C,CAM-12,HR Office,Person Entering,95,SOC_ANALYST
2026-07-03 00:08:00,Building_A,CAM-08,Emergency Exit,Employee Walking,96,EMP_023
2026-07-03 23:37:00,Building_A,CAM-03,Reception,Person Entering,90,EMP_046
2026-07-03 10:29:00,Building_B,CAM-01,Reception,Employee Walking,86,EMP_041
2026-07-03 03:56:00,Building_A,CAM-06,HR Office,Employee Walking,85,EMP_037
2026-07-03 15:29:00,Building_C,CAM-10,HR Office,Employee Walking,82,EMP_020
2026-07-03 08:43:00,Building_A,CAM-08,Reception,Employee Walking,87,NETWORK_ADMIN
2026-07-03 18:24:00,Building_C,CAM-02,Server Room,Person Entering,100,EMP_011
2026-07-03 13:43:00,Building_C,CAM-12,HR Office,Person Entering,92,SOC_ANALYST
2026-07-03 20:07:00,Building_B,CAM-06,HR Office,Employee Walking,80,EMP_004
2026-07-03 23:57:00,Building_A,CAM-09,Server Room,Employee Walking,95,EMP_043
2026-07-03 23:53:00,Building_B,CAM-04,Emergency Exit,Door Open,86,EMP_029
2026-07-03 08:33:00,Building_C,CAM-13,Finance Office,Door Open,85,EMP_016
2026-07-03 05:49:00,Building_B,CAM-06,Reception,Employee Walking,80,EMP_024
2026-07-03 18:30:00,Building_A,CAM-15,SOC,Employee Walking,93,EMP_004
2026-07-03 19:54:00,Building_B,CAM-07,Emergency Exit,Employee Walking,89,EMP_037
2026-07-03 15:39:00,Building_B,CAM-03,Finance Office,Employee Walking,88,EMP_021
2026-07-03 19:32:00,Building_A,CAM-13,HR Office,Person Entering,100,EMP_001
2026-07-03 08:23:00,Building_C,CAM-14,Finance Office,Person Entering,89,EMP_016
2026-07-03 22:36:00,Building_B,CAM-13,Finance Office,Person Entering,89,EMP_032
2026-07-03 22:39:00,Building_B,CAM-13,Finance Office,Door Open,95,EMP_024
2026-07-03 11:50:00,Building_C,CAM-08,Finance Office,Person Entering,82,EMP_026
2026-07-03 04:24:00,Building_B,CAM-15,Emergency Exit,Door Open,99,EMP_017
2026-07-03 06:28:00,Building_C,CAM-05,Finance Office,Employee Walking,81,SERVICE_SQL
2026-07-03 18:59:00,Building_B,CAM-01,Reception,Person Entering,83,EMP_013
2026-07-03 21:41:00,Building_A,CAM-06,Server Room,Person Entering,85,EMP_015
2026-07-03 08:06:00,Building_A,CAM-05,SOC,Person Entering,94,EMP_009
2026-07-03 15:57:00,Building_C,CAM-06,Loading Dock,Door Open,100,EMP_022
2026-07-03 23:14:00,Building_B,CAM-09,SOC,Door Open,100,EMP_047
2026-07-03 02:02:00,Building_B,CAM-11,Loading Dock,Person Entering,99,EMP_001
2026-07-03 10:12:00,Building_A,CAM-09,Loading Dock,Person Entering,87,EMP_047
2026-07-03 19:00:00,Building_B,CAM-04,SOC,Employee Walking,81,EMP_042
2026-07-03 07:55:00,Building_B,CAM-11,SOC,Door Open,82,EMP_044
2026-07-03 17:34:00,Building_A,CAM-12,SOC,Employee Walking,99,BACKUP_ADMIN
2026-07-03 16:54:00,Building_B,CAM-02,Emergency Exit,Employee Walking,92,EMP_038
2026-07-03 06:25:00,Building_C,CAM-05,SOC,Employee Walking,99,EMP_037
2026-07-03 06:49:00,Building_A,CAM-08,Loading Dock,Person Entering,89,EMP_012
2026-07-03 12:11:00,Building_A,CAM-08,Reception,Door Open,83,EMP_044
2026-07-03 16:13:00,Building_B,CAM-06,Finance Office,Door Open,97,EMP_036
2026-07-03 11:25:00,Building_C,CAM-06,Emergency Exit,Door Open,81,EMP_018
2026-07-03 04:24:00,Building_A,CAM-04,Server Room,Door Open,93,EMP_035
2026-07-03 19:17:00,Building_B,CAM-09,Main Entrance,Door Open,92,EMP_042
2026-07-03 19:32:00,Building_A,CAM-06,Main Entrance,Employee Walking,99,EMP_045
2026-07-03 11:38:00,Building_A,CAM-05,SOC,Person Entering,93,EMP_022
2026-07-03 22:55:00,Building_A,CAM-03,Main Entrance,Door Open,95,EMP_005
2026-07-03 07:59:00,Building_C,CAM-14,Main Entrance,Door Open,88,EMP_025
2026-07-03 04:50:00,Building_A,CAM-14,Loading Dock,Door Open,85,EMP_043
2026-07-03 13:01:00,Building_C,CAM-04,HR Office,Employee Walking,89,EMP_044
2026-07-03 17:18:00,Building_B,CAM-02,Finance Office,Door Open,81,EMP_010
2026-07-03 19:10:00,Building_A,CAM-07,Reception,Door Open,89,SERVICE_SQL
2026-07-03 01:42:00,Building_C,CAM-02,HR Office,Person Entering,85,EMP_042
2026-07-03 12:32:00,Building_B,CAM-07,Server Room,Person Entering,88,EMP_017
2026-07-03 00:31:00,Building_B,CAM-09,Server Room,Employee Walking,96,EMP_003
2026-07-03 15:06:00,Building_C,CAM-09,Emergency Exit,Person Entering,95,EMP_001
2026-07-03 16:18:00,Building_C,CAM-03,Loading Dock,Employee Walking,81,NETWORK_ADMIN
2026-07-03 05:41:00,Building_B,CAM-13,Main Entrance,Person Entering,85,EMP_025
2026-07-03 17:59:00,Building_A,CAM-10,Main Entrance,Employee Walking,89,SOC_ANALYST
2026-07-03 22:36:00,Building_C,CAM-03,SOC,Employee Walking,85,EMP_006
2026-07-03 07:54:00,Building_A,CAM-01,Loading Dock,Door Open,86,EMP_015
2026-07-03 23:49:00,Building_A,CAM-04,Finance Office,Employee Walking,82,EMP_018
2026-07-03 21:00:00,Building_C,CAM-03,Emergency Exit,Person Entering,88,EMP_018
2026-07-03 16:19:00,Building_B,CAM-09,Reception,Employee Walking,92,BACKUP_ADMIN
2026-07-03 00:21:00,Building_A,CAM-15,Main Entrance,Door Open,88,EMP_029
2026-07-03 06:40:00,Building_B,CAM-01,Loading Dock,Door Open,94,EMP_008
2026-07-03 13:27:00,Building_C,CAM-05,HR Office,Door Open,85,EMP_032
2026-07-03 22:10:00,Building_A,CAM-06,HR Office,Employee Walking,90,EMP_046
2026-07-03 06:57:00,Building_C,CAM-15,Main Entrance,Person Entering,99,EMP_025
2026-07-03 04:51:00,Building_B,CAM-02,SOC,Person Entering,93,EMP_043
2026-07-03 08:26:00,Building_A,CAM-11,Emergency Exit,Employee Walking,99,EMP_002
2026-07-03 12:59:00,Building_C,CAM-07,Reception,Person Entering,97,EMP_014
2026-07-03 03:03:00,Building_C,CAM-14,Finance Office,Person Entering,85,EMP_009
2026-07-03 05:28:00,Building_C,CAM-06,SOC,Person Entering,100,EMP_043
2026-07-03 16:05:00,Building_B,CAM-01,Loading Dock,Door Open,83,EMP_029
2026-07-03 16:47:00,Building_B,CAM-11,Server Room,Door Open,92,EMP_017
